secid,timeframe,feature_set,label_set,signal_time,horizon_minutes,forward_return_pct,max_runup_pct,max_drawdown_pct,label_long,label_short,long_pnl_pct,short_pnl_pct,atr_14,atr_ratio_14_30,atr_ratio_5_14,bearish_engulfing,bollinger_band_pct,bullish_engulfing,candle_body_pct,ema_ratio_12_26,ema_ratio_20_60,ema_ratio_5_20,intraday_range_pct,lower_shadow_pct,macd_hist,macd_line,macd_signal,price_position_20,return_1,return_vs_imoex,return_vs_rts,rsi_14,sma_ratio_5_20,stoch_d_3,stoch_k_14,upper_shadow_pct,volatility_120,volatility_20,volatility_60,volume_zscore_20,horizon_30,horizon_60,horizon_120,news_count_60m,risk_alerts_60m,news_count_240m,risk_alerts_240m,news_count_1440m,risk_alerts_1440m,fund_earnings_yoy_value,fund_earnings_yoy_days_since,fund_dividend_yield_value,fund_dividend_yield_days_since,fund_net_debt_to_ebitda_value,fund_net_debt_to_ebitda_days_since,news_bullish_60m,news_bearish_60m,news_rule_score_avg_60m,news_event_count_60m,news_tfidf_60m_00,news_tfidf_60m_01,news_tfidf_60m_02,news_tfidf_60m_03,news_tfidf_60m_04,news_tfidf_60m_05,news_tfidf_60m_06,news_tfidf_60m_07,news_tfidf_60m_08,news_tfidf_60m_09,news_tfidf_60m_10,news_tfidf_60m_11,news_tfidf_60m_12,news_tfidf_60m_13,news_tfidf_60m_14,news_tfidf_60m_15,news_tfidf_60m_16,news_tfidf_60m_17,news_tfidf_60m_18,news_tfidf_60m_19,news_tfidf_60m_20,news_tfidf_60m_21,news_tfidf_60m_22,news_tfidf_60m_23,news_tfidf_60m_24,news_tfidf_60m_25,news_tfidf_60m_26,news_tfidf_60m_27,news_tfidf_60m_28,news_tfidf_60m_29,news_tfidf_60m_30,news_tfidf_60m_31,news_bullish_240m,news_bearish_240m,news_rule_score_avg_240m,news_event_count_240m,news_tfidf_240m_00,news_tfidf_240m_01,news_tfidf_240m_02,news_tfidf_240m_03,news_tfidf_240m_04,news_tfidf_240m_05,news_tfidf_240m_06,news_tfidf_240m_07,news_tfidf_240m_08,news_tfidf_240m_09,news_tfidf_240m_10,news_tfidf_240m_11,news_tfidf_240m_12,news_tfidf_240m_13,news_tfidf_240m_14,news_tfidf_240m_15,news_tfidf_240m_16,news_tfidf_240m_17,news_tfidf_240m_18,news_tfidf_240m_19,news_tfidf_240m_20,news_tfidf_240m_21,news_tfidf_240m_22,news_tfidf_240m_23,news_tfidf_240m_24,news_tfidf_240m_25,news_tfidf_240m_26,news_tfidf_240m_27,news_tfidf_240m_28,news_tfidf_240m_29,news_tfidf_240m_30,news_tfidf_240m_31,news_bullish_720m,news_bearish_720m,news_rule_score_avg_720m,news_event_count_720m,news_tfidf_720m_00,news_tfidf_720m_01,news_tfidf_720m_02,news_tfidf_720m_03,news_tfidf_720m_04,news_tfidf_720m_05,news_tfidf_720m_06,news_tfidf_720m_07,news_tfidf_720m_08,news_tfidf_720m_09,news_tfidf_720m_10,news_tfidf_720m_11,news_tfidf_720m_12,news_tfidf_720m_13,news_tfidf_720m_14,news_tfidf_720m_15,news_tfidf_720m_16,news_tfidf_720m_17,news_tfidf_720m_18,news_tfidf_720m_19,news_tfidf_720m_20,news_tfidf_720m_21,news_tfidf_720m_22,news_tfidf_720m_23,news_tfidf_720m_24,news_tfidf_720m_25,news_tfidf_720m_26,news_tfidf_720m_27,news_tfidf_720m_28,news_tfidf_720m_29,news_tfidf_720m_30,news_tfidf_720m_31
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:14:00+0000,120,-0.0007399434952239017,0.0003699717476120464,0.001917126328534889,False,False,-0.0007399434952239017,0.0007399434952239017,0.048571428571425,1.1295681063123904,1.0705882352939249,0.0,0.5262071121184605,0.0,0.0001345532831001765,-1.489915035568501e-06,1.855196044031615e-05,1.0848710066513334e-05,0.0001345351809498872,0.0,0.001677680569310505,-0.0004429793699500806,-0.0021206599392605855,0.5,0.0,0.0,0.0,50.0,3.5315781950151504e-05,0.6060606060604953,0.5454545454544985,0.0,9.133288006937416e-05,9.122940074345017e-05,8.12776721638521e-05,0.12085141311846312,0.0,0.0,1.0,0,0,0,0,0,0,0.18,92.88472222222222,0.068,92.88472222222222,1.2,92.88472222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:15:00+0000,30,-0.00047085729660641834,0.0,0.000538122624692995,False,False,-0.00047085729660641834,0.00047085729660641834,0.04928571428571006,1.146179401993441,1.0550724637679387,0.0,0.6384546069372108,0.0,3.363379523742401e-05,1.8128424192909165e-06,2.042302330029777e-05,1.6684805853595108e-05,0.0001681633202166326,0.0001345351809498872,0.002127722517771515,0.0005389932079538085,-0.0015887293098177067,0.6249999999998224,3.3633795237353326e-05,3.3633795237353326e-05,3.3633795237353326e-05,51.72413793103245,4.372437499378101e-05,0.5757575757574963,0.6363636363634955,0.0,9.137578974400126e-05,9.16038124666795e-05,8.141317741507956e-05,-0.6620550109098444,1.0,0.0,0.0,0,0,0,0,0,0,0.18,92.88541666666667,0.068,92.88541666666667,1.2,92.88541666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:15:00+0000,60,-0.0004372246325631301,0.0,0.0008071839370396835,False,False,-0.0004372246325631301,0.0004372246325631301,0.04928571428571006,1.146179401993441,1.0550724637679387,0.0,0.6384546069372108,0.0,3.363379523742401e-05,1.8128424192909165e-06,2.042302330029777e-05,1.6684805853595108e-05,0.0001681633202166326,0.0001345351809498872,0.002127722517771515,0.0005389932079538085,-0.0015887293098177067,0.6249999999998224,3.3633795237353326e-05,3.3633795237353326e-05,3.3633795237353326e-05,51.72413793103245,4.372437499378101e-05,0.5757575757574963,0.6363636363634955,0.0,9.137578974400126e-05,9.16038124666795e-05,8.141317741507956e-05,-0.6620550109098444,0.0,1.0,0.0,0,0,0,0,0,0,0.18,92.88541666666667,0.068,92.88541666666667,1.2,92.88541666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:15:00+0000,120,-0.0008071839370396835,0.0003363266404332652,0.0019506945145124411,False,False,-0.0008071839370396835,0.0008071839370396835,0.04928571428571006,1.146179401993441,1.0550724637679387,0.0,0.6384546069372108,0.0,3.363379523742401e-05,1.8128424192909165e-06,2.042302330029777e-05,1.6684805853595108e-05,0.0001681633202166326,0.0001345351809498872,0.002127722517771515,0.0005389932079538085,-0.0015887293098177067,0.6249999999998224,3.3633795237353326e-05,3.3633795237353326e-05,3.3633795237353326e-05,51.72413793103245,4.372437499378101e-05,0.5757575757574963,0.6363636363634955,0.0,9.137578974400126e-05,9.16038124666795e-05,8.141317741507956e-05,-0.6620550109098444,0.0,0.0,1.0,0,0,0,0,0,0,0.18,92.88541666666667,0.068,92.88541666666667,1.2,92.88541666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:16:00+0000,30,-0.00047085729660641834,0.0,0.0006053879527797626,False,False,-0.00047085729660641834,0.00047085729660641834,0.047857142857135875,1.121651785714345,1.0447761194029,0.0,0.6462217213828577,0.0,0.0,4.379798825615566e-06,2.1996604128382558e-05,1.9675271672570105e-05,0.00013453065617315314,0.00013453065617315314,0.0023127455039016116,0.0013022025700593076,-0.001010542933842304,0.6249999999998224,0.0,0.0,0.0,57.6923076922976,3.867931984924411e-05,0.6060606060604953,0.6363636363634955,0.0,9.137578974400126e-05,9.16038124666795e-05,8.090151813614127e-05,-0.1299714625907012,1.0,0.0,0.0,0,0,0,0,0,0,0.18,92.8861111111111,0.068,92.8861111111111,1.2,92.8861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:16:00+0000,60,-0.0004372246325631301,0.0,0.0008071839370396835,False,False,-0.0004372246325631301,0.0004372246325631301,0.047857142857135875,1.121651785714345,1.0447761194029,0.0,0.6462217213828577,0.0,0.0,4.379798825615566e-06,2.1996604128382558e-05,1.9675271672570105e-05,0.00013453065617315314,0.00013453065617315314,0.0023127455039016116,0.0013022025700593076,-0.001010542933842304,0.6249999999998224,0.0,0.0,0.0,57.6923076922976,3.867931984924411e-05,0.6060606060604953,0.6363636363634955,0.0,9.137578974400126e-05,9.16038124666795e-05,8.090151813614127e-05,-0.1299714625907012,0.0,1.0,0.0,0,0,0,0,0,0,0.18,92.8861111111111,0.068,92.8861111111111,1.2,92.8861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:16:00+0000,120,-0.0009080819291695484,0.0003363266404332652,0.0019506945145124411,False,False,-0.0009080819291695484,0.0009080819291695484,0.047857142857135875,1.121651785714345,1.0447761194029,0.0,0.6462217213828577,0.0,0.0,4.379798825615566e-06,2.1996604128382558e-05,1.9675271672570105e-05,0.00013453065617315314,0.00013453065617315314,0.0023127455039016116,0.0013022025700593076,-0.001010542933842304,0.6249999999998224,0.0,0.0,0.0,57.6923076922976,3.867931984924411e-05,0.6060606060604953,0.6363636363634955,0.0,9.137578974400126e-05,9.16038124666795e-05,8.090151813614127e-05,-0.1299714625907012,0.0,0.0,1.0,0,0,0,0,0,0,0.18,92.8861111111111,0.068,92.8861111111111,1.2,92.8861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:17:00+0000,30,-0.0005381769256643963,0.00010090817356196675,0.0005381769256643963,False,False,-0.0005381769256643963,0.0005381769256643963,0.04928571428571006,1.1373626373627785,1.0550724637681694,0.0,0.34022468879234835,0.0,-6.726759047484802e-05,-1.7080786127721126e-06,1.7003468982368375e-05,-3.16966548463693e-06,0.0001681802892701358,0.0001009013857124632,0.0004021593986646522,-0.0005078436855114887,-0.0009100030841761409,0.25000000000035527,-0.00010089799212986694,-0.00010089799212986694,-0.00010089799212986694,44.000000000008185,1.8498929584609414e-05,0.5454545454544973,0.3636363636365046,0.0,9.14171367934201e-05,9.424680891847041e-05,7.902452049932243e-05,4.2650947551433545,1.0,0.0,0.0,0,0,0,0,0,0,0.18,92.88680555555555,0.068,92.88680555555555,1.2,92.88680555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:17:00+0000,60,-0.0004709048099562272,0.00010090817356196675,0.000706357214934532,False,False,-0.0004709048099562272,0.0004709048099562272,0.04928571428571006,1.1373626373627785,1.0550724637681694,0.0,0.34022468879234835,0.0,-6.726759047484802e-05,-1.7080786127721126e-06,1.7003468982368375e-05,-3.16966548463693e-06,0.0001681802892701358,0.0001009013857124632,0.0004021593986646522,-0.0005078436855114887,-0.0009100030841761409,0.25000000000035527,-0.00010089799212986694,-0.00010089799212986694,-0.00010089799212986694,44.000000000008185,1.8498929584609414e-05,0.5454545454544973,0.3636363636365046,0.0,9.14171367934201e-05,9.424680891847041e-05,7.902452049932243e-05,4.2650947551433545,0.0,1.0,0.0,0,0,0,0,0,0,0.18,92.88680555555555,0.068,92.88680555555555,1.2,92.88680555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:17:00+0000,120,-0.0008409014463504877,0.0004372687521022383,0.001849983181971111,False,False,-0.0008409014463504877,0.0008409014463504877,0.04928571428571006,1.1373626373627785,1.0550724637681694,0.0,0.34022468879234835,0.0,-6.726759047484802e-05,-1.7080786127721126e-06,1.7003468982368375e-05,-3.16966548463693e-06,0.0001681802892701358,0.0001009013857124632,0.0004021593986646522,-0.0005078436855114887,-0.0009100030841761409,0.25000000000035527,-0.00010089799212986694,-0.00010089799212986694,-0.00010089799212986694,44.000000000008185,1.8498929584609414e-05,0.5454545454544973,0.3636363636365046,0.0,9.14171367934201e-05,9.424680891847041e-05,7.902452049932243e-05,4.2650947551433545,0.0,0.0,1.0,0,0,0,0,0,0,0.18,92.88680555555555,0.068,92.88680555555555,1.2,92.88680555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:18:00+0000,30,-0.0003363605785402716,0.00010090817356196675,0.0005381769256643963,False,False,-0.0003363605785402716,0.0003363605785402716,0.046428571428569806,1.105442176870917,0.8615384615384426,0.0,0.34022468879234835,0.0,0.0,-6.458365189754289e-06,1.2580883364865514e-05,-1.6848703710659052e-05,3.3636057853988914e-05,3.3636057853988914e-05,-0.0008081444936661217,-0.001920183701258793,-0.0011120392075926713,0.25000000000035527,0.0,0.0,0.0,41.6666666666785,5.045162613903642e-06,0.4545454545455003,0.3636363636365046,0.0,9.136032062449418e-05,8.931709423520739e-05,7.695984619700965e-05,-0.1181530592065329,1.0,0.0,0.0,0,0,0,0,0,0,0.18,92.8875,0.068,92.8875,1.2,92.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:18:00+0000,60,-0.0003363605785402716,0.00010090817356196675,0.000706357214934532,False,False,-0.0003363605785402716,0.0003363605785402716,0.046428571428569806,1.105442176870917,0.8615384615384426,0.0,0.34022468879234835,0.0,0.0,-6.458365189754289e-06,1.2580883364865514e-05,-1.6848703710659052e-05,3.3636057853988914e-05,3.3636057853988914e-05,-0.0008081444936661217,-0.001920183701258793,-0.0011120392075926713,0.25000000000035527,0.0,0.0,0.0,41.6666666666785,5.045162613903642e-06,0.4545454545455003,0.3636363636365046,0.0,9.136032062449418e-05,8.931709423520739e-05,7.695984619700965e-05,-0.1181530592065329,0.0,1.0,0.0,0,0,0,0,0,0,0.18,92.8875,0.068,92.8875,1.2,92.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:18:00+0000,120,-0.0006727211570803519,0.0004372687521022383,0.001849983181971111,False,False,-0.0006727211570803519,0.0006727211570803519,0.046428571428569806,1.105442176870917,0.8615384615384426,0.0,0.34022468879234835,0.0,0.0,-6.458365189754289e-06,1.2580883364865514e-05,-1.6848703710659052e-05,3.3636057853988914e-05,3.3636057853988914e-05,-0.0008081444936661217,-0.001920183701258793,-0.0011120392075926713,0.25000000000035527,0.0,0.0,0.0,41.6666666666785,5.045162613903642e-06,0.4545454545455003,0.3636363636365046,0.0,9.136032062449418e-05,8.931709423520739e-05,7.695984619700965e-05,-0.1181530592065329,0.0,0.0,1.0,0,0,0,0,0,0,0.18,92.8875,0.068,92.8875,1.2,92.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-15T17:19:00+0000,30,-0.0003363605785402716,0.00010090817356196675,0.0005381769256643963,False,False,-0.0003363605785402716,0.0003363605785402716,0.04285714285714448,1.004464285714479,0.8866666666666225,0.0,0.34022468879234835,0.0,0.0,-1.0106537415510708e-05,8.671395269166382e-06,-2.4564792413639402e-05,0.00010090817356215795,0.00010090817356215795,-0.001514237006965449,-0.0030048354662994825,-0.0014905984593340336,0.25000000000035527,0.0,0.0,0.0,36.363636363641064,-8.408604356691107e-06,0.4090909090911203,0.5000000000003553,0.0,9.04955590098478e-05,8.931709423520739e-05,7.390014203497296e-05,-0.2397775815135627,1.0,0.0,0.0,0,0,0,0,0,0,0.18,92.88819444444445,0.068,92.88819444444445,1.2,92.88819444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
