secid,timeframe,feature_set,label_set,signal_time,horizon_minutes,forward_return_pct,max_runup_pct,max_drawdown_pct,label_long,label_short,long_pnl_pct,short_pnl_pct,atr_14,bearish_engulfing,bollinger_band_pct,bullish_engulfing,candle_body_pct,ema_ratio_12_26,intraday_range_pct,lower_shadow_pct,macd_hist,macd_line,macd_signal,price_position_20,return_1,rsi_14,sma_ratio_5_20,stoch_d_3,stoch_k_14,upper_shadow_pct,volatility_20,volume_zscore_20,news_count_60m,risk_alerts_60m,news_count_240m,risk_alerts_240m,news_count_1440m,risk_alerts_1440m
GAZP,1h,tech_v2,swing_v1,2024-10-11T09:00:00+0000,1440,-0.006318639987964521,0.003084098089363597,0.018278922822325912,False,False,-0.015,0.006318639987964521,0.5307142857142862,0.0,0.7058036120638004,0.0,0.0,0.00013334725759661659,0.0,0.0,0.04534003130839513,0.017704730239501032,-0.027635301068894096,0.7428571428571359,0.0018840907378099292,54.568527918781506,0.0014658060237471293,0.49399618449107335,0.5864661654135291,0.0,0.002362157071396752,-1.2138077464123254,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T09:00:00+0000,240,-0.009969207082371177,0.0010392609699768351,0.011431870669746063,False,False,-0.009969207082371177,0.009969207082371177,0.5900000000000034,0.0,0.2987583013578718,0.0,0.0,-0.0014808517299979007,0.0,0.0,0.06675320038645055,-0.38560895210332546,-0.452362152489776,0.23566878980892111,-0.0006923609508423523,32.16560509554125,-0.0008936790942515316,0.36803011803011504,0.3531746031746003,0.0,0.0011154787821889087,-0.9901505650364709,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T09:00:00+0000,720,-0.008852963818321829,0.0010392609699768351,0.011431870669746063,False,False,-0.008852963818321829,0.008852963818321829,0.5900000000000034,0.0,0.2987583013578718,0.0,0.0,-0.0014808517299979007,0.0,0.0,0.06675320038645055,-0.38560895210332546,-0.452362152489776,0.23566878980892111,-0.0006923609508423523,32.16560509554125,-0.0008936790942515316,0.36803011803011504,0.3531746031746003,0.0,0.0011154787821889087,-0.9901505650364709,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T09:00:00+0000,1440,-0.0011547344110854941,0.01581986143187072,0.021939953810623622,False,False,-0.015,-0.015,0.5900000000000034,0.0,0.2987583013578718,0.0,0.0,-0.0014808517299979007,0.0,0.0,0.06675320038645055,-0.38560895210332546,-0.452362152489776,0.23566878980892111,-0.0006923609508423523,32.16560509554125,-0.0008936790942515316,0.36803011803011504,0.3531746031746003,0.0,0.0011154787821889087,-0.9901505650364709,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T10:00:00+0000,240,-0.0018150192845797527,0.0031006579444906347,0.005369432050215379,False,False,-0.0018150192845797527,0.0018150192845797527,0.539285714285713,0.0,0.11639548706483802,0.0,-0.004217185028993165,-0.00021264377771046394,0.007638206155940339,0.002485126892085128,-0.00047137982287798197,-0.028224525847491577,-0.027753146024613595,0.06666666666665945,-0.0053407552279224335,38.423645320197245,0.00019594248334486863,0.40567914897897683,0.22758620689654252,0.0009036825062128515,0.002663237753313146,1.4771577834247338,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T10:00:00+0000,720,-0.001739393481055659,0.004840051425546508,0.005369432050215379,False,False,-0.001739393481055659,0.001739393481055659,0.539285714285713,0.0,0.11639548706483802,0.0,-0.004217185028993165,-0.00021264377771046394,0.007638206155940339,0.002485126892085128,-0.00047137982287798197,-0.028224525847491577,-0.027753146024613595,0.06666666666665945,-0.0053407552279224335,38.423645320197245,0.00019594248334486863,0.40567914897897683,0.22758620689654252,0.0009036825062128515,0.002663237753313146,1.4771577834247338,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T10:00:00+0000,1440,-0.0023443999092490533,0.008470089994706229,0.013007638206155933,False,False,-0.0023443999092490533,0.0023443999092490533,0.539285714285713,0.0,0.11639548706483802,0.0,-0.004217185028993165,-0.00021264377771046394,0.007638206155940339,0.002485126892085128,-0.00047137982287798197,-0.028224525847491577,-0.027753146024613595,0.06666666666665945,-0.0053407552279224335,38.423645320197245,0.00019594248334486863,0.40567914897897683,0.22758620689654252,0.0009036825062128515,0.002663237753313146,1.4771577834247338,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T10:00:00+0000,240,-0.005129193983802484,0.0,0.009525645969919118,False,False,-0.005129193983802484,0.005129193983802484,0.6092857142857204,0.0,0.08122703239103077,0.0,-0.001962972941765101,-0.0015895064144978432,0.0037794060933282613,0.0008082829760210784,0.03087120495336515,-0.4137731462980696,-0.44464435125143476,0.0,-0.0019245573518090753,26.123595505618155,-0.0012475467157226916,0.31057295530979606,0.18660287081339283,0.0010007313036449364,0.0011800945863877387,1.261896348280442,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T10:00:00+0000,720,-0.008754338603933817,0.0,0.009525645969919118,False,False,-0.008754338603933817,0.008754338603933817,0.6092857142857204,0.0,0.08122703239103077,0.0,-0.001962972941765101,-0.0015895064144978432,0.0037794060933282613,0.0008082829760210784,0.03087120495336515,-0.4137731462980696,-0.44464435125143476,0.0,-0.0019245573518090753,26.123595505618155,-0.0012475467157226916,0.31057295530979606,0.18660287081339283,0.0010007313036449364,0.0011800945863877387,1.261896348280442,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T10:00:00+0000,1440,0.007481681450057839,0.01777863478596226,0.02005399151561904,False,False,-0.015,-0.015,0.6092857142857204,0.0,0.08122703239103077,0.0,-0.001962972941765101,-0.0015895064144978432,0.0037794060933282613,0.0008082829760210784,0.03087120495336515,-0.4137731462980696,-0.44464435125143476,0.0,-0.0019245573518090753,26.123595505618155,-0.0012475467157226916,0.31057295530979606,0.18660287081339283,0.0010007313036449364,0.0011800945863877387,1.261896348280442,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T11:00:00+0000,240,-0.002943840579710042,0.0009812801932368952,0.007246376811594049,False,False,-0.002943840579710042,0.002943840579710042,0.5449999999999976,0.0,0.31713471602968024,0.0,0.0018148820326677304,-0.000331123282621415,0.0053592995169080586,0.0023442226255293575,-0.012952938207088358,-0.043944318783474046,-0.030991380576385688,0.30476190476189496,0.0018906450881039927,41.45199063231837,-0.0005049096814547793,0.4046841241033546,0.39999999999999214,0.0012099213551118918,0.0026836852226400725,0.729587602333817,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T11:00:00+0000,720,-0.004981884057970989,0.002943840579710257,0.007246376811594049,False,False,-0.004981884057970989,0.004981884057970989,0.5449999999999976,0.0,0.31713471602968024,0.0,0.0018148820326677304,-0.000331123282621415,0.0053592995169080586,0.0023442226255293575,-0.012952938207088358,-0.043944318783474046,-0.030991380576385688,0.30476190476189496,0.0018906450881039927,41.45199063231837,-0.0005049096814547793,0.4046841241033546,0.39999999999999214,0.0012099213551118918,0.0026836852226400725,0.729587602333817,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T11:00:00+0000,1440,-0.002113526570048318,0.006567028985507282,0.014870169082125597,False,False,-0.002113526570048318,0.002113526570048318,0.5449999999999976,0.0,0.31713471602968024,0.0,0.0018148820326677304,-0.000331123282621415,0.0053592995169080586,0.0023442226255293575,-0.012952938207088358,-0.043944318783474046,-0.030991380576385688,0.30476190476189496,0.0018906450881039927,41.45199063231837,-0.0005049096814547793,0.4046841241033546,0.39999999999999214,0.0012099213551118918,0.0026836852226400725,0.729587602333817,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T11:00:00+0000,240,-0.006022003474232782,0.00027021810461298274,0.00856977417486982,False,False,-0.006022003474232782,0.006022003474232782,0.567142857142865,0.0,0.03203366900315012,0.0,-0.0009641342074816814,-0.0017333937753594153,0.0023161551823973085,0.0013497878904744417,-0.005137932489428898,-0.4510667668632209,-0.445928834373792,0.0,-0.0009641342074816484,30.693069306930624,-0.0017188936016399037,0.24895935523466106,0.20710059171599007,0.0,0.0011926963876815473,1.130746313208874,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T11:00:00+0000,720,-0.008145145724763611,0.00027021810461298274,0.008685581933989576,False,False,-0.008145145724763611,0.008145145724763611,0.567142857142865,0.0,0.03203366900315012,0.0,-0.0009641342074816814,-0.0017333937753594153,0.0023161551823973085,0.0013497878904744417,-0.005137932489428898,-0.4510667668632209,-0.445928834373792,0.0,-0.0009641342074816484,30.693069306930624,-0.0017188936016399037,0.24895935523466106,0.20710059171599007,0.0,0.0011926963876815473,1.130746313208874,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T11:00:00+0000,1440,0.009303223315962046,0.01876085697741754,0.019108280254777135,False,False,-0.015,-0.015,0.567142857142865,0.0,0.03203366900315012,0.0,-0.0009641342074816814,-0.0017333937753594153,0.0023161551823973085,0.0013497878904744417,-0.005137932489428898,-0.4510667668632209,-0.445928834373792,0.0,-0.0009641342074816484,30.693069306930624,-0.0017188936016399037,0.24895935523466106,0.20710059171599007,0.0,0.0011926963876815473,1.130746313208874,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T12:00:00+0000,240,-0.0018196982333761522,0.0054590947001291025,0.0028053681097882795,False,False,-0.0018196982333761522,0.0018196982333761522,0.5428571428571404,1.0,-0.06741547030314488,0.0,-0.004453502415458963,-0.0007751500371360187,0.007051330654333209,0.0020380434782607325,-0.05746700192125548,-0.10282513297795504,-0.04535813105669956,0.0,-0.004453502415458943,44.58438287153648,-0.0016695875025911633,0.26121852368612497,0.1560693641618401,0.0005283816425122404,0.0028578296442112157,2.2958918049267463,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T12:00:00+0000,720,-0.0029570096292363818,0.007430434452953358,0.0029570096292363818,False,False,-0.0029570096292363818,0.0029570096292363818,0.5428571428571404,1.0,-0.06741547030314488,0.0,-0.004453502415458963,-0.0007751500371360187,0.007051330654333209,0.0020380434782607325,-0.05746700192125548,-0.10282513297795504,-0.04535813105669956,0.0,-0.004453502415458943,44.58438287153648,-0.0016695875025911633,0.26121852368612497,0.1560693641618401,0.0005283816425122404,0.0028578296442112157,2.2958918049267463,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T12:00:00+0000,1440,0.0012131321555843887,0.011069830919705877,0.010463264841913683,False,False,0.0012131321555843887,-0.0012131321555843887,0.5428571428571404,1.0,-0.06741547030314488,0.0,-0.004453502415458963,-0.0007751500371360187,0.007051330654333209,0.0020380434782607325,-0.05746700192125548,-0.10282513297795504,-0.04535813105669956,0.0,-0.004453502415458943,44.58438287153648,-0.0016695875025911633,0.26121852368612497,0.1560693641618401,0.0005283816425122404,0.0028578296442112157,2.2958918049267463,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T12:00:00+0000,240,-0.003062134191247802,0.0006589402690027362,0.004496298306135993,False,False,-0.003062134191247802,0.003062134191247802,0.5835714285714378,0.0,-0.20299846846104377,0.0,-0.004053428042001279,-0.0021522384232489644,0.004728865459901652,0.00034743668931451444,-0.09101969889860273,-0.5597034579970455,-0.46868375909844273,0.0,-0.004091874155568442,26.345609065155784,-0.0027065239345585024,0.14328268028088284,0.03614457831326567,0.0003088326127238422,0.001443351863791812,2.013230669933851,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T12:00:00+0000,720,-0.0071320593821467175,0.001511686499476671,0.0071320593821467175,False,False,-0.0071320593821467175,0.0071320593821467175,0.5835714285714378,0.0,-0.20299846846104377,0.0,-0.004053428042001279,-0.0021522384232489644,0.004728865459901652,0.00034743668931451444,-0.09101969889860273,-0.5597034579970455,-0.46868375909844273,0.0,-0.004091874155568442,26.345609065155784,-0.0027065239345585024,0.14328268028088284,0.03614457831326567,0.0003088326127238422,0.001443351863791812,2.013230669933851,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T12:00:00+0000,1440,0.012054730803519568,0.022946625838210843,0.015078103802473021,False,False,-0.015,-0.015,0.5835714285714378,0.0,-0.20299846846104377,0.0,-0.004053428042001279,-0.0021522384232489644,0.004728865459901652,0.00034743668931451444,-0.09101969889860273,-0.5597034579970455,-0.46868375909844273,0.0,-0.004091874155568442,26.345609065155784,-0.0027065239345585024,0.14328268028088284,0.03614457831326567,0.0003088326127238422,0.001443351863791812,2.013230669933851,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T13:00:00+0000,240,0.0003791037986201484,0.0054590947001291025,0.002274622791720244,False,False,0.0003791037986201484,-0.0003791037986201484,0.5378571428571389,0.0,0.010527476514256158,0.0,7.582650894745909e-05,-0.00111455561887841,0.003942679505648509,0.002729754322110898,-0.08194151805341962,-0.1477850286234741,-0.06584351057005447,0.0,0.0,46.45669291338572,-0.002642560682768136,0.2527517188371826,0.20218579234971548,0.0011373976342129639,0.00285641907219718,0.8643345778069907,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T13:00:00+0000,720,-0.006217302297368969,0.007430434452953358,0.00925013268632951,False,False,-0.006217302297368969,0.006217302297368969,0.5378571428571389,0.0,0.010527476514256158,0.0,7.582650894745909e-05,-0.00111455561887841,0.003942679505648509,0.002729754322110898,-0.08194151805341962,-0.1477850286234741,-0.06584351057005447,0.0,0.0,46.45669291338572,-0.002642560682768136,0.2527517188371826,0.20218579234971548,0.0011373976342129639,0.00285641907219718,0.8643345778069907,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T13:00:00+0000,1440,0.001895518993100311,0.011069830919705877,0.010463264841913683,False,False,0.001895518993100311,-0.001895518993100311,0.5378571428571389,0.0,0.010527476514256158,0.0,7.582650894745909e-05,-0.00111455561887841,0.003942679505648509,0.002729754322110898,-0.08194151805341962,-0.1477850286234741,-0.06584351057005447,0.0,0.0,46.45669291338572,-0.002642560682768136,0.2527517188371826,0.20218579234971548,0.0011373976342129639,0.00285641907219718,0.8643345778069907,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T13:00:00+0000,240,0.0014773920143073577,0.003265813926363796,0.0011274833793396978,False,False,0.0014773920143073577,-0.0014773920143073577,0.6142857142857281,0.0,-0.22354423987028152,0.0,-0.003023372998953562,-0.0026964533361102383,0.005170872050075973,0.0014729253071824313,-0.18558220066829312,-0.7006615099338092,-0.515079309265516,0.0,-0.0030233729989536107,22.794117647058755,-0.004138674469190917,0.1166622476876541,0.10674157303370652,0.0006589402690027362,0.0014688152871510038,2.323123671714244,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T13:00:00+0000,720,-0.008514443450876596,0.004548812254578033,0.009369775669686126,False,False,-0.008514443450876596,0.008514443450876596,0.6142857142857281,0.0,-0.22354423987028152,0.0,-0.003023372998953562,-0.0026964533361102383,0.005170872050075973,0.0014729253071824313,-0.18558220066829312,-0.7006615099338092,-0.515079309265516,0.0,-0.0030233729989536107,22.794117647058755,-0.004138674469190917,0.1166622476876541,0.10674157303370652,0.0006589402690027362,0.0014688152871510038,2.323123671714244,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T13:00:00+0000,1440,0.015240464989697198,0.02604875393647232,0.012091287274989251,False,False,0.015240464989697198,-0.015,0.6142857142857281,0.0,-0.22354423987028152,0.0,-0.003023372998953562,-0.0026964533361102383,0.005170872050075973,0.0014729253071824313,-0.18558220066829312,-0.7006615099338092,-0.515079309265516,0.0,-0.0030233729989536107,22.794117647058755,-0.004138674469190917,0.1166622476876541,0.10674157303370652,0.0006589402690027362,0.0014688152871510038,2.323123671714244,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T14:00:00+0000,240,0.0021971361466777183,0.00469732555496632,0.003030532616107324,False,False,0.0021971361466777183,-0.0021971361466777183,0.5221428571428512,0.0,0.11744021684693172,0.0,0.0007582075972402968,-0.001307792049892731,0.0027274793544964406,0.0018196982333761522,-0.08600411173736712,-0.17334865024176338,-0.08734453850439626,0.07575757575759175,0.0007582075972403235,42.2096317280457,-0.003883539072927489,0.20502858586815118,0.2568306010928978,0.00015164151944788696,0.0028648722426267395,-0.5325257665092318,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T14:00:00+0000,720,-0.010228047579362244,0.006667171755435983,0.011212970679597076,False,False,-0.010228047579362244,0.010228047579362244,0.5221428571428512,0.0,0.11744021684693172,0.0,0.0007582075972402968,-0.001307792049892731,0.0027274793544964406,0.0018196982333761522,-0.08600411173736712,-0.17334865024176338,-0.08734453850439626,0.07575757575759175,0.0007582075972403235,42.2096317280457,-0.003883539072927489,0.20502858586815118,0.2568306010928978,0.00015164151944788696,0.0028648722426267395,-0.5325257665092318,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T14:00:00+0000,1440,-0.0005303432078189378,0.010303810894764643,0.011212970679597076,False,False,-0.0005303432078189378,0.0005303432078189378,0.5221428571428512,0.0,0.11744021684693172,0.0,0.0007582075972402968,-0.001307792049892731,0.0027274793544964406,0.0018196982333761522,-0.08600411173736712,-0.17334865024176338,-0.08734453850439626,0.07575757575759175,0.0007582075972403235,42.2096317280457,-0.003883539072927489,0.20502858586815118,0.2568306010928978,0.00015164151944788696,0.0028648722426267395,-0.5325257665092318,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T14:00:00+0000,240,0.0002713493817110252,0.0006202271581965661,0.004070240725665818,False,False,0.0002713493817110252,-0.0002713493817110252,0.6257142857143013,0.0,0.055290985871226626,0.0,0.0029547840286149366,-0.0028589455829727273,0.004070240725665818,0.0010497259049025382,-0.1819263149343785,-0.7424872029334892,-0.5605608879991107,0.20052770448549964,0.002954784028615043,33.544303797469354,-0.004990379411362267,0.15437029014936923,0.32022471910113554,7.775747443715957e-05,0.0016756751324100753,1.3187339793130228,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T14:00:00+0000,720,-0.013024770322130532,0.0015893320928788933,0.015001744388882554,False,False,-0.015,0.013024770322130532,0.6257142857143013,0.0,0.055290985871226626,0.0,0.0029547840286149366,-0.0028589455829727273,0.004070240725665818,0.0010497259049025382,-0.1819263149343785,-0.7424872029334892,-0.5605608879991107,0.20052770448549964,0.002954784028615043,33.544303797469354,-0.004990379411362267,0.15437029014936923,0.32022471910113554,7.775747443715957e-05,0.0016756751324100753,1.3187339793130228,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T14:00:00+0000,1440,0.012830949335193803,0.023025933248052088,0.015001744388882554,False,False,-0.015,-0.015,0.6257142857143013,0.0,0.055290985871226626,0.0,0.0029547840286149366,-0.0028589455829727273,0.004070240725665818,0.0010497259049025382,-0.1819263149343785,-0.7424872029334892,-0.5605608879991107,0.20052770448549964,0.002954784028615043,33.544303797469354,-0.004990379411362267,0.15437029014936923,0.32022471910113554,7.775747443715957e-05,0.0016756751324100753,1.3187339793130228,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T15:00:00+0000,240,0.004996593231887323,0.005905064728594149,0.003785297902944962,False,False,0.004996593231887323,-0.004996593231887323,0.5178571428571388,0.0,0.20547498130822323,0.0,0.0006818181818182077,-0.0013841629865966043,0.005450828980240951,0.0008333333333334367,-0.0768639192339153,-0.1834244375467904,-0.10656051831287508,0.15151515151516196,0.0007576331540268821,36.64596273291971,-0.003910654553819448,0.25683060109289263,0.31147540983606453,0.003939393939394017,0.0028673183571807596,0.0854994837859579,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T15:00:00+0000,720,-0.007267771973654386,0.005905064728594149,0.011961541373306173,False,False,-0.007267771973654386,0.007267771973654386,0.5178571428571388,0.0,0.20547498130822323,0.0,0.0006818181818182077,-0.0013841629865966043,0.005450828980240951,0.0008333333333334367,-0.0768639192339153,-0.1834244375467904,-0.10656051831287508,0.15151515151516196,0.0007576331540268821,36.64596273291971,-0.003910654553819448,0.25683060109289263,0.31147540983606453,0.003939393939394017,0.0028673183571807596,0.0854994837859579,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T15:00:00+0000,1440,-0.0018169429934136504,0.009538950715421235,0.011961541373306173,False,False,-0.0018169429934136504,0.0018169429934136504,0.5178571428571388,0.0,0.20547498130822323,0.0,0.0006818181818182077,-0.0013841629865966043,0.005450828980240951,0.0008333333333334367,-0.0768639192339153,-0.1834244375467904,-0.10656051831287508,0.15151515151516196,0.0007576331540268821,36.64596273291971,-0.003910654553819448,0.25683060109289263,0.31147540983606453,0.003939393939394017,0.0028673183571807596,0.0854994837859579,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T15:00:00+0000,240,0.0031845896928035774,0.003417608450813606,0.0022136782010951615,False,False,0.0031845896928035774,-0.0031845896928035774,0.6471428571428736,0.0,0.001612309546192475,0.0,-0.001899372044344558,-0.0031019426361574842,0.003844809507165362,0.0016667958756493015,-0.19561995055303683,-0.8050858261904068,-0.60946587563737,0.07387862796834513,-0.0018606814745901756,23.255813953489408,-0.005727986184991596,0.20411985018727175,0.1853932584269732,0.00027133886347776253,0.0016910370552949063,0.27616179323151296,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T15:00:00+0000,720,-0.007922637772340752,0.0034564449104819072,0.013165559827566176,False,False,-0.007922637772340752,0.007922637772340752,0.6471428571428736,0.0,0.001612309546192475,0.0,-0.001899372044344558,-0.0031019426361574842,0.003844809507165362,0.0016667958756493015,-0.19561995055303683,-0.8050858261904068,-0.60946587563737,0.07387862796834513,-0.0018606814745901756,23.255813953489408,-0.005727986184991596,0.20411985018727175,0.1853932584269732,0.00027133886347776253,0.0016910370552949063,0.27616179323151296,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T15:00:00+0000,1440,0.013398578585576094,0.02493300710707218,0.013165559827566176,False,False,0.013398578585576094,-0.015,0.6471428571428736,0.0,0.001612309546192475,0.0,-0.001899372044344558,-0.0031019426361574842,0.003844809507165362,0.0016667958756493015,-0.19561995055303683,-0.8050858261904068,-0.60946587563737,0.07387862796834513,-0.0018606814745901756,23.255813953489408,-0.005727986184991596,0.20411985018727175,0.1853932584269732,0.00027133886347776253,0.0016910370552949063,0.27616179323151296,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T16:00:00+0000,240,0.006076718571971006,0.009266995822255973,0.00045575389289785243,False,False,0.006076718571971006,-0.006076718571971006,0.5064285714285676,1.0,0.01735203900897181,0.0,-0.0035573720859824313,-0.0016936508643310422,0.004633497911127878,0.00045413260672117975,-0.0942139701647649,-0.22432798101883122,-0.13011401085406632,0.0,-0.0033310621545915575,32.054794520548086,-0.0045920889288020295,0.21538344076873528,0.07784431137724337,0.000605510142294763,0.0027304673107059066,0.7600777418079625,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T16:00:00+0000,720,0.004633497911127878,0.009798708697303395,0.00865932396505898,False,False,0.004633497911127878,-0.004633497911127878,0.5064285714285676,1.0,0.01735203900897181,0.0,-0.0035573720859824313,-0.0016936508643310422,0.004633497911127878,0.00045413260672117975,-0.0942139701647649,-0.22432798101883122,-0.13011401085406632,0.0,-0.0033310621545915575,32.054794520548086,-0.0045920889288020295,0.21538344076873528,0.07784431137724337,0.000605510142294763,0.0027304673107059066,0.7600777418079625,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T16:00:00+0000,1440,0.004481579946828738,0.012913026965438576,0.00865932396505898,False,False,0.004481579946828738,-0.004481579946828738,0.5064285714285676,1.0,0.01735203900897181,0.0,-0.0035573720859824313,-0.0016936508643310422,0.004633497911127878,0.00045413260672117975,-0.0942139701647649,-0.22432798101883122,-0.13011401085406632,0.0,-0.0033310621545915575,32.054794520548086,-0.0045920889288020295,0.21538344076873528,0.07784431137724337,0.000605510142294763,0.0027304673107059066,0.7600777418079625,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T16:00:00+0000,240,0.0012830482115084919,0.004587869362363946,0.001088646967340485,False,False,0.0012830482115084919,-0.0012830482115084919,0.6378571428571596,0.0,-0.0011536286695607522,0.0,-0.0010486658639843034,-0.0033469290848007205,0.0018662519440125125,0.000699110575989462,-0.20689887347004887,-0.8680894674749311,-0.6611905940048822,0.0,-0.0011262573303818524,22.680412371134764,-0.006426526975211955,0.2031835205992576,0.10393258426966413,0.00011651842933146663,0.0016782310610767152,-0.5191933274387456,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T16:00:00+0000,720,0.008087091757387185,0.008942457231726328,0.012052877138413664,False,False,0.008087091757387185,-0.008087091757387185,0.6378571428571596,0.0,-0.0011536286695607522,0.0,-0.0010486658639843034,-0.0033469290848007205,0.0018662519440125125,0.000699110575989462,-0.20689887347004887,-0.8680894674749311,-0.6611905940048822,0.0,-0.0011262573303818524,22.680412371134764,-0.006426526975211955,0.2031835205992576,0.10393258426966413,0.00011651842933146663,0.0016782310610767152,-0.5191933274387456,0,0,0,0,0,0
SBER,1h,tech_v2,swing_v1,2024-10-11T16:00:00+0000,1440,0.017729393468118207,0.026088646967340732,0.012052877138413664,False,False,0.017729393468118207,-0.015,0.6378571428571596,0.0,-0.0011536286695607522,0.0,-0.0010486658639843034,-0.0033469290848007205,0.0018662519440125125,0.000699110575989462,-0.20689887347004887,-0.8680894674749311,-0.6611905940048822,0.0,-0.0011262573303818524,22.680412371134764,-0.006426526975211955,0.2031835205992576,0.10393258426966413,0.00011651842933146663,0.0016782310610767152,-0.5191933274387456,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T17:00:00+0000,240,-0.00030316810671511324,0.007048658481127837,0.0026527209337577256,False,False,-0.00030316810671511324,0.00030316810671511324,0.5214285714285681,0.0,0.20645326370597553,0.0,0.0023550862265441183,-0.001742141534663122,0.004926481734121613,0.0003038820937475655,-0.08045644685715173,-0.23068456942550597,-0.15022812256835424,0.20422535211267226,0.002202810482339501,40.78212290502801,-0.004039351589692486,0.21360557573377545,0.25149700598801833,0.0022791157031072807,0.0027947749879026385,0.07390214319741155,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T17:00:00+0000,720,0.004774897680763949,0.007579202667879339,0.010838259815067506,False,False,0.004774897680763949,-0.004774897680763949,0.5214285714285681,0.0,0.20645326370597553,0.0,0.0023550862265441183,-0.001742141534663122,0.004926481734121613,0.0003038820937475655,-0.08045644685715173,-0.23068456942550597,-0.15022812256835424,0.20422535211267226,0.002202810482339501,40.78212290502801,-0.004039351589692486,0.21360557573377545,0.25149700598801833,0.0022791157031072807,0.0027947749879026385,0.07390214319741155,0,0,0,0,0,0
GAZP,1h,tech_v2,swing_v1,2024-10-11T17:00:00+0000,1440,0.003865393360618394,0.010686675761709842,0.010838259815067506,False,False,0.003865393360618394,-0.003865393360618394,0.5214285714285681,0.0,0.20645326370597553,0.0,0.0023550862265441183,-0.001742141534663122,0.004926481734121613,0.0003038820937475655,-0.08045644685715173,-0.23068456942550597,-0.15022812256835424,0.20422535211267226,0.002202810482339501,40.78212290502801,-0.004039351589692486,0.21360557573377545,0.25149700598801833,0.0022791157031072807,0.0027947749879026385,0.07390214319741155,0,0,0,0,0,0
